mes,nom_usina,cod_razaorestricao,curtailment_mwh,generation_mwh,pct_curtailment,last_instante
2025-01,CONJ. EOL. BROTAS DE MACAÚBAS,NAN,0.0,20287.228,0.0,2025-01-31 23:30:00
2025-01,CONJ. EOL. BROTAS DE MACAÚBAS,REL,4591.421,5066.008,0.9063193346714021,2025-01-31 22:30:00
2025-01,CONJ. EOL. VENTOS SANTA EUGÊNIA,CNF,0.0,96.509,0.0,2025-01-27 06:30:00
2025-01,CONJ. EOL. VENTOS SANTA EUGÊNIA,ENE,995.0405000000001,6523.5545,0.15253041880772208,2025-01-26 16:30:00
2025-01,CONJ. EOL. VENTOS SANTA EUGÊNIA,NAN,0.0,58427.5465,0.0,2025-01-31 23:30:00
2025-01,CONJ. EOL. VENTOS SANTA EUGÊNIA,REL,8655.9725,13541.97,0.6391959589335968,2025-01-31 22:30:00
2025-01,CONJ. FAÍSA,ENE,1060.4255,4453.58,0.23810630997983645,2025-01-26 16:30:00
2025-01,CONJ. FAÍSA,NAN,0.0,21379.928,0.0,2025-01-31 23:30:00
2025-01,CONJ. FAÍSA,REL,671.4715,926.866,0.7244536966508643,2025-01-31 22:30:00
2025-01,CONJ. FOLHA LARGA,CNF,32.513999999999996,10303.941,0.0031554916706141847,2025-01-31 23:30:00
2025-01,CONJ. FOLHA LARGA,ENE,502.247,5468.972,0.09183572342297602,2025-01-26 16:30:00
2025-01,CONJ. FOLHA LARGA,NAN,0.0,36492.8295,0.0,2025-01-31 19:00:00
2025-01,CONJ. FOLHA LARGA,REL,4210.621,5339.4565,0.7885860667654095,2025-01-31 22:30:00
2025-01,CONJ. FOLHA LARGA SUL,CNF,206.61950000000002,6106.667,0.03383506911380627,2025-01-31 23:30:00
2025-01,CONJ. FOLHA LARGA SUL,ENE,695.1465,3040.8565,0.22860220467489997,2025-01-26 16:30:00
2025-01,CONJ. FOLHA LARGA SUL,NAN,0.0,19536.072,0.0,2025-01-31 19:00:00
2025-01,CONJ. FOLHA LARGA SUL,REL,2309.1765,2720.3355,0.848857245733109,2025-01-31 22:30:00
2025-01,CONJ. GAMELEIRA,CNF,328.74350000000004,1428.911,0.23006576336804743,2025-01-31 20:00:00
2025-01,CONJ. GAMELEIRA,ENE,1258.8265,2648.5805,0.47528345844122916,2025-01-26 14:30:00
2025-01,CONJ. GAMELEIRA,NAN,0.0,11136.1945,0.0,2025-01-31 23:30:00
2025-01,CONJ. GAMELEIRA,REL,188.874,512.4395,0.3685781443467961,2025-01-25 18:00:00
2025-01,CONJ. GENTIO DO OURO I,ENE,1595.237,6421.729,0.24841238239732633,2025-01-26 16:30:00
2025-01,CONJ. GENTIO DO OURO I,NAN,0.0,34879.498,0.0,2025-01-31 23:30:00
